name,position,age,player_id,season,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
Jakob Johnson,RB,29.3,00-0035726,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,12.0,0,0.0,0.0,6.0,10.0,0.0,1.033701341599226,0,2.0,0.05263157894736842,0.023809523809523808,0.09561403508771929,0.0,1.2000000000000002,2.2,1,0.05128205128205128,0.023529411764705882,0.07462686567164178,0.09574660633484164,0.05042016806722689,,0.0,0.0,,,0.3076923076923077,0.031020868584320363
Jakobi Meyers,WR,27.4,00-0034960,2023,2,3,12.0,1,0.0,0.0,0.0,0,0,12.0,0.0,1.0,0.8678318390157074,0,1.0,0.0,4,24.0,2,0.0,0.0,3.0,2.83430481684627,0,71,106,807.0,8,0.0,0.0,1028.0,242.0,46.0,18.461271645921272,0,19.678806504422003,3.2986880650844057,4.244311893902825,7.919050423358586,0.0,147.58,218.58,16,0.19887429643527205,0.2512833048154485,0.15643180349062702,0.49933808850526684,0.23182993392703247,0.42105263157894735,0.26744186046511625,0.28272251308900526,0.3264412827529899,0.26967447345741546,1.5140712945590995,0.18375170233871918
Jaleel McLaughlin,RB,23.5,00-0038794,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,76,410.0,1,0.0,0.0,16.0,5.87916513410164,0,31,36,160.0,2,0.0,0.0,-140.0,290.0,5.0,1.971246713945415,0,-18.296192696192694,1.291958958984821,-0.8447327864615842,1.3466254879541226,0.0,75.0,106.0,17,0.07017543859649122,-0.03729355354288759,0.1401643305944901,0.07542831506042677,0.044868199663488505,0.07142857142857142,0.032467532467532464,0.038461538461538464,0.05814838554602997,0.050180274016505086,0.31189083820662766,0.08010640548955594
Jalen Brooks,WR,23.9,00-0038640,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,6,64.0,0,0.0,0.0,36.0,28.0,4.0,3.8548707699228544,0,3.742857142857143,0.1471590909090909,0.0773605896259213,0.27489104910178125,0.0,6.4,12.4,3,0.05172413793103448,0.03152364273204904,0.0687960687960688,0.10280512108219096,0.05755395683453238,0.0,0.07017543859649122,0.057971014492753624,0.02877697841726619,0.04604316546762591,0.5517241379310345,0.028665217994359428
Jalen Guyton,WR,26.8,00-0035414,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,21,89.0,1,0.0,0.0,218.0,32.0,6.0,-2.365805578621803,0,7.233539424702685,0.578119497208797,0.9207402306929204,1.5116974072982396,0.0,14.900000000000002,24.900000000000002,7,0.08139534883720931,0.12528735632183907,0.0392156862745098,0.22232290831328522,0.054434250764525995,0.125,0.07692307692307693,0.08139534883720931,0.089717125382263,0.06854740061162079,0.3449612403100775,0.046008869179600884
Jalen Hurts,QB,25.6,00-0036389,2023,352,538,3858.0,23,15.0,36.0,222.0,5,1,4638.0,1697.0,185.0,63.33172199597199,0,14.378118028863168,2.1915037332027754,157,605.0,15,4.0,4.0,68.0,21.28859406406032,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,356.82,356.82,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24152215408358038
Jalen Nailor,WR,25.1,00-0037291,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,29.0,0,0.0,0.0,54.0,21.0,1.0,-2.0255367812351324,0,5.588235294117647,0.18276515151515152,0.21518725099601596,0.4247788029699385,0.0,2.9000000000000004,5.9,2,0.08571428571428572,0.10266159695817491,0.13291139240506328,0.21070070613796849,0.07004830917874397,0.0,0.047619047619047616,0.045454545454545456,0.035024154589371984,0.05603864734299518,0.4142857142857143,0.03995665718542598
Jalen Reagor,WR,25.2,00-0036387,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,17.0,0,0.0,0.0,1.0,1.2200781891588122,0,7,23,138.0,0,0.0,0.0,359.0,18.0,5.0,-11.385845331475139,0,4.7826142783769905,0.7508710447790046,1.3550190321479663,2.0748198896720833,1.0,21.5,28.5,9,0.08333333333333333,0.17598039215686276,0.01958650707290533,0.2657843137254902,0.07809847198641766,0.0,0.0625,0.054945054945054944,0.03904923599320883,0.06247877758913413,0.5,0.045203654358583936
Jalen Tolbert,WR,25.1,00-0037666,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,22,36,268.0,2,0.0,0.0,474.0,34.0,13.0,3.3950989600425427,0,6.514121673268015,0.9498217638658815,1.7599674512088135,2.6567098616449916,0.0,38.800000000000004,60.800000000000004,13,0.0743801652892562,0.12599681020733652,0.020731707317073172,0.21236769609975353,0.06971904266389178,0.06060606060606061,0.06666666666666667,0.06578947368421052,0.0651625516349762,0.06789644625232555,0.5537190082644629,0.042267424884946406
Jalin Hyatt,WR,22.5,00-0038938,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,23,40,373.0,0,1.0,0.0,841.0,48.0,11.0,3.0651579910464015,0,5.802390617893949,1.4094408641830614,3.5189783979951295,4.5774461748711825,0.0,37.3,60.3,13,0.09828009828009827,0.27015740443302283,0.036226415094339624,0.36354607096656566,0.13255152807391613,0.0,0.09322033898305085,0.08333333333333333,0.06627576403695806,0.1060412224591329,0.9164619164619164,0.0622895275086255
Jamaal Williams,RB,29.0,00-0033948,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,106,306.0,1,1.0,0.0,19.0,-26.248758762661247,0,18,20,62.0,0,0.0,0.0,-27.0,87.0,1.0,-7.395753533012436,0,7.627777777777777,0.6461915218938545,-0.12489177334807967,0.881863041497126,0.0,42.8,60.800000000000004,13,0.043859649122807015,-0.007403345215245407,0.06290672451193059,0.059866797512014194,0.01855731816821311,0.0,0.006369426751592357,0.0055248618784530384,0.009278659084106555,0.014845854534570489,0.13596491228070176,0.05013440638554018
Jamal Agnew,WR,29.0,00-0033572,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,-2.0,0,0.0,0.0,0.0,-2.707919454551302,0,14,21,225.0,1,1.0,1.0,253.0,76.0,8.0,2.579681091464221,0,6.347028301886793,0.5976021768969807,0.9872399034732413,1.5874711977767402,0.0,26.3,40.300000000000004,8,0.07142857142857142,0.11130664320281566,0.08616780045351474,0.19618817170510966,0.11122095897182402,0.125,0.08247422680412371,0.08571428571428572,0.11811047948591201,0.11397676717745922,0.7653061224489796,0.05994169443122323
Jameis Winston,QB,30.2,00-0031503,2023,25,47,264.0,2,3.0,2.0,13.0,0,0,610.0,85.0,10.0,-9.789019574831215,0,1.9229083132852178,-0.07833685762309125,5,-6.0,0,0.0,0.0,0.0,-4.470470019150525,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.959999999999999,11.959999999999999,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02669047087703637
James Conner,RB,28.9,00-0033553,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,208,1040.0,7,0.0,0.0,57.0,13.943058458103696,0,27,33,165.0,2,0.0,0.0,-23.0,221.0,11.0,4.21923359669745,0,-24.886904761904763,1.033480772122968,-0.13075691120899607,1.4586913203381549,0.0,174.5,201.5,13,0.07801418439716312,-0.007160647571606476,0.15842293906810037,0.1112927585384595,0.0593738754947823,0.125,0.07913669064748201,0.08387096774193549,0.09218693774739115,0.07249910039582584,0.3900709219858156,0.18303871518630888
James Cook,RB,24.5,00-0037248,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,237,1122.0,2,3.0,1.0,53.0,-7.3022381060924015,0,44,54,445.0,4,1.0,1.0,137.0,398.0,16.0,16.36920554709684,0,45.431074851074854,1.683079740881465,0.5426330712965696,2.904462761229796,0.0,188.70000000000002,232.70000000000002,17,0.09326424870466321,0.027279968140183193,0.2017232640648758,0.1617203475691414,0.10334417092429168,0.13793103448275862,0.08040201005025126,0.08771929824561403,0.12063760270352515,0.11026154363598507,0.768566493955095,0.14570705805740622
James Mitchell,TE,24.6,00-0037282,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,28.0,0,0.0,0.0,16.0,12.0,1.0,2.2857490222668275,0,5.6,0.06350806451612903,0.06430600450582818,0.14027629992827328,0.0,2.8000000000000003,4.800000000000001,2,0.029850746268656716,0.031936127744510975,0.04285714285714286,0.07032502159859386,0.04501607717041801,0.0,0.037037037037037035,0.03333333333333333,0.022508038585209004,0.03601286173633441,0.417910447761194,0.02479594999483418
James Proche,WR,27.5,00-0036133,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,5,0.0,0,0.0,0.0,86.0,0.0,0.0,-7.283761017082725,0,0.0,0.19125,0.3327810850275188,0.5198217595192631,0.0,0.0,0.0,2,0.08196721311475409,0.14285714285714285,0.0,0.23723653395784544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Robinson,RB,25.6,00-0035831,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,0.0,-0.48172136361245066,0,1,1,-2.0,0,0.0,0.0,-3.0,1.0,0.0,-1.1249163909815252,0,0.6666666666666666,0.02857142857142857,-0.011235955056179775,0.03499197431781702,0.0,0.0,1.0,1,0.027777777777777776,-0.011029411764705883,0.008928571428571428,0.032843137254901955,-0.00749063670411985,0.0,0.0,0.0,-0.003745318352059925,-0.00599250936329588,-0.05555555555555555,0.009498480243161094
Jameson Williams,WR,23.0,00-0037240,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,29.0,1,0.0,0.0,1.0,2.504309055279009,0,24,42,354.0,2,1.0,0.0,665.0,105.0,14.0,13.631020210159477,0,8.851282070835788,1.187814371214402,2.6020165308554315,3.6031331284204047,0.0,56.300000000000004,80.3,12,0.09480812641083522,0.23325149070501577,0.06554307116104868,0.32881338218026546,0.10868897758673626,0.09090909090909091,0.08484848484848485,0.0855614973262032,0.09979903424791359,0.1051330002512072,0.7990970654627539,0.0652060934810147
Jamison Crowder,WR,30.8,00-0031941,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,16,20,159.0,1,0.0,0.0,122.0,80.0,8.0,5.320990374864893,0,3.537566844919786,0.45367806213394446,0.34808336488765174,0.924175448622273,0.0,21.9,37.900000000000006,7,0.06666666666666667,0.06024691358024691,0.06962576153176675,0.14819753086419754,0.07985936715218483,0.07692307692307693,0.08333333333333333,0.08256880733944955,0.07839122203763088,0.07927210910636326,0.53,0.056328399025028245
Jared Goff,QB,29.5,00-0033106,2023,407,605,4575.0,30,12.0,30.0,197.0,4,2,4064.0,2147.0,227.0,81.67725091908035,2,19.83310447265523,2.113965949856951,32,21.0,2,2.0,2.0,5.0,-21.90658182852732,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,289.1,289.1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887274086708648
Jaren Hall,QB,26.0,00-0038598,2023,13,20,168.0,0,1.0,4.0,28.0,2,2,156.0,99.0,7.0,-12.676042797437358,0,4.925432669253237,0.26149238543134823,6,14.0,0,0.0,0.0,0.0,-1.9660199251832182,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.120000000000001,2.120000000000001,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008402029169308819
Jarrett Stidham,QB,27.6,00-0035264,2023,40,66,496.0,2,1.0,7.0,46.0,0,0,565.0,334.0,19.0,5.053421196005665,0,1.7677250978686385,0.08028575624078571,9,8.0,0,1.0,0.0,1.0,-5.1424738094210625,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.64,26.64,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17958743427261695
Jashaun Corbin,RB,23.6,00-0037410,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,1.0,1.8487897993181832,0,3,3,12.0,0,0.0,0.0,-1.0,13.0,1.0,2.7991792996181175,0,-12.0,0.11538461538461539,-0.006622516556291391,0.1684411614875191,0.0,1.3,4.3,1,0.1111111111111111,-0.006134969325153374,0.20967741935483872,0.16175869120654396,0.13953488372093023,0.0,0.2,0.14285714285714285,0.06976744186046512,0.11162790697674418,0.4444444444444444,0.07798331519767863
Jason Brownlee,WR,25.2,00-0038492,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,8,56.0,1,0.0,0.0,62.0,20.0,2.0,-4.2100681482988875,0,3.8,0.22323232323232323,0.4168429822213996,0.6266385724034645,0.0,11.6,16.6,4,0.05263157894736842,0.0992,0.03898635477582846,0.15830736842105264,0.07702888583218707,0.3333333333333333,0.058823529411764705,0.08108108108108109,0.2051811095827602,0.1282897753324163,0.3684210526315789,0.05839313353032223
Jauan Jennings,WR,26.7,00-0036259,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,19,33,265.0,1,0.0,0.0,340.0,89.0,12.0,7.912213970729925,0,10.825578029580996,1.220661928785661,1.5929155388943366,2.946033770404527,0.0,32.5,51.5,12,0.09734513274336283,0.12082444918265814,0.05672402804333971,0.24267725846117078,0.08349086326402017,0.037037037037037035,0.08759124087591241,0.07926829268292683,0.0602639501505286,0.07420009801862354,0.7817109144542773,0.04268333112319321
Javonte Williams,RB,23.9,00-0036997,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,217,774.0,3,0.0,0.0,41.0,-37.90410386897829,1,47,58,228.0,2,1.0,1.0,-99.0,301.0,10.0,-5.755793264572276,1,-8.831676003734827,2.1046053324070564,-0.6456800237534179,2.7049319819831923,0.0,132.20000000000002,179.2,16,0.12033195020746888,-0.02767682415431926,0.1566892243623113,0.1583564659877479,0.06765578635014836,0.07692307692307693,0.06944444444444445,0.07058823529411765,0.07228943163661264,0.06950924446473408,0.4730290456431535,0.14406302757456385
Jaxon Smith-Njigba,WR,22.1,00-0038543,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,63,93,628.0,4,0.0,0.0,569.0,366.0,29.0,12.165431976956654,0,16.64024689087041,2.9805837250743874,2.4018965918670503,6.152203201918516,0.0,86.8,149.8,17,0.1617391304347826,0.13807328318369327,0.1812778603268945,0.3530673221991285,0.15070794336453083,0.17391304347826086,0.15343915343915343,0.15566037735849056,0.16231049342139586,0.15534896338727686,1.0921739130434782,0.1080511836581601
Jayden Reed,WR,23.9,00-0039146,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,11,119.0,2,0.0,0.0,6.0,5.4814274401869625,0,64,94,793.0,8,0.0,0.0,970.0,335.0,32.0,33.299261661862296,1,16.354472547118714,2.827228139737568,3.255235922887265,6.519507355627438,0.0,153.2,217.20000000000002,16,0.16998191681735986,0.20842286205414698,0.18286026200873362,0.4217111648693574,0.1986970684039088,0.26666666666666666,0.16080402010050251,0.17467248908296942,0.23268186753528775,0.2122909880564604,1.433996383363472,0.15360244406098839
Jaylen Waddle,WR,25.3,00-0036613,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,12.0,0,0.0,0.0,1.0,-0.6894866111688316,0,72,104,1014.0,4,0.0,0.0,1051.0,421.0,47.0,45.95691770556518,0,14.559147095002235,3.2944057582039328,4.800136367669987,8.30170409467489,0.0,126.60000000000001,198.60000000000002,14,0.21987315010570824,0.2959729653618699,0.2278138528138528,0.5665880974480583,0.25920245398773006,0.18181818181818182,0.25405405405405407,0.2463768115942029,0.22051031790295594,0.24372559955382045,2.1437632135306552,0.14664618838054172
Jaylen Warren,RB,25.4,00-0037228,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,149,784.0,4,3.0,1.0,36.0,-4.028853708770196,0,61,74,370.0,0,1.0,1.0,-115.0,482.0,19.0,-13.432633325170398,0,-35.49141414141414,2.6835611036092852,-0.6023816870362585,3.6036744744885465,0.0,135.4,196.4,17,0.14624505928853754,-0.03038309114927345,0.27605956471935855,0.19506111601338755,0.10815551008477053,0.0,0.12418300653594772,0.1144578313253012,0.05407775504238527,0.08652440806781643,0.7312252964426877,0.16326666334148005
Jeff Driskel,QB,30.9,00-0032436,2023,13,26,166.0,2,2.0,3.0,26.0,0,0,232.0,74.0,8.0,-10.957208045409061,0,0.7155172413793104,-0.030105234232513878,7,33.0,0,0.0,0.0,4.0,0.4751124630565755,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.940000000000001,13.940000000000001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22254150702426567
Jeffery Wilson,RB,28.4,00-0034115,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,41,188.0,0,0.0,0.0,8.0,-0.9232725574984215,0,14,17,85.0,0,0.0,0.0,46.0,69.0,3.0,2.6493050900326858,0,1.2007575757575766,0.5208714896214897,0.20690994870895507,0.926144198528503,0.0,27.3,41.300000000000004,9,0.05782312925170068,0.020674157303370785,0.06934673366834171,0.10327401972024765,0.03881278538812785,0.0,0.027777777777777776,0.024793388429752067,0.019406392694063926,0.031050228310502283,0.2891156462585034,0.05373406193078325
Jeremy Ruckert,TE,23.6,00-0037805,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,16,22,151.0,0,0.0,0.0,139.0,51.0,6.0,4.471252668532543,0,8.883630952380953,0.6539136517077694,0.6345041950357144,1.425023414086654,0.0,15.100000000000001,31.1,10,0.06077348066298342,0.054595443833464256,0.052200614124872056,0.13483657606124655,0.0720763723150358,0.0,0.0594059405940594,0.05555555555555555,0.0360381861575179,0.057661097852028644,0.4171270718232044,0.04783143648108274
Jerick McKinnon,RB,31.9,00-0031376,2023,1,1,4.0,1,0.0,0.0,0.0,0,0,-3.0,7.0,1.0,1.1053474548389204,0,0.0,0.0,21,60.0,1,0.0,0.0,7.0,-0.017922752728737112,0,25,32,192.0,4,0.0,0.0,8.0,219.0,10.0,7.182948330042297,0,15.2,0.8647891639270949,0.06322851776705604,1.3414437083275816,0.0,59.36,84.36,12,0.06896551724137931,0.00253324889170361,0.11742627345844504,0.10547487497543186,0.05944272445820433,0.17391304347826086,0.06289308176100629,0.07692307692307693,0.1166778839682326,0.08233678826221563,0.41379310344827586,0.07655867138578817
Jerome Ford,RB,24.5,00-0037267,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,204,813.0,4,0.0,0.0,33.0,-36.39553655072814,1,44,63,319.0,5,0.0,0.0,30.0,304.0,16.0,-6.178224922747871,0,62.61198165869219,1.7937935051751541,0.1149929731803312,2.7711853389889627,0.0,169.20000000000002,213.20000000000002,17,0.10096153846153846,0.005661445555765239,0.1640582838640043,0.1559714641369199,0.07953128895537273,0.20833333333333334,0.09248554913294797,0.1065989847715736,0.14393231114435304,0.10529169783096486,0.5112179487179487,0.15313451703729244
Jerry Jeudy,WR,24.9,00-0036407,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,54,87,758.0,2,1.0,0.0,1109.0,323.0,28.0,16.952773686104997,0,13.37055337010474,3.1809652033789964,5.911019681948512,8.909161582432453,0.0,87.80000000000001,141.8,16,0.18162839248434237,0.30660768592756427,0.16223003515821197,0.517728737468565,0.2236647978754795,0.07692307692307693,0.1958041958041958,0.17751479289940827,0.1502939373992782,0.194316453684999,1.582463465553236,0.11416517720561005
Jesper Horsted,TE,27.1,00-0035562,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,4.0,0,0.0,0.0,2.0,2.0,0.0,-0.21012102178065106,0,2.0,0.022222222222222223,0.006191950464396285,0.037667698658410735,0.0,0.4,1.4,1,0.022222222222222223,0.006191950464396285,0.022988505747126436,0.03828689370485036,0.0196078431372549,0.0,0.0,0.0,0.00980392156862745,0.01568627450980392,0.08888888888888889,0.02206114087614245
Jimmy Garoppolo,QB,32.4,00-0031345,2023,110,169,1205.0,7,9.0,14.0,101.0,0,0,1364.0,468.0,60.0,-19.161635413862108,1,5.848699342114885,0.4281019083343922,20,39.0,0,1.0,0.0,6.0,-2.7111202365194913,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.1,64.1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12755203565885304
Jimmy Graham,TE,37.3,00-0027696,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,7,39.0,4,0.0,0.0,42.0,3.0,6.0,8.155974590627011,0,4.5,0.26623218566423434,0.23511082086895255,0.5639258531046183,0.0,27.9,33.9,5,0.04861111111111111,0.0391425908667288,0.0066815144766146995,0.1042307393600497,0.039354187689202826,0.4444444444444444,0.11764705882352941,0.16666666666666666,0.24189931606682363,0.12037223904025116,0.2708333333333333,0.08253396309100647
Joe Burrow,QB,27.3,00-0036442,2023,244,365,2309.0,15,6.0,24.0,180.0,2,1,2347.0,1239.0,115.0,6.095037059046859,0,10.068844015755406,0.8966607054357085,31,88.0,0,0.0,0.0,9.0,-3.5122415173973422,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,147.16,147.16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1752572408536585
Joe Flacco,QB,39.2,00-0026158,2023,123,204,1616.0,13,8.0,8.0,57.0,3,1,1910.0,678.0,60.0,-1.607587160902579,1,4.883884955405668,0.3678736895371929,9,2.0,0,1.0,0.0,3.0,-0.4699459768101306,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,100.84,100.84,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19146350725298097
Joe Mixon,RB,27.7,00-0033897,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,257,1034.0,9,0.0,0.0,59.0,-18.04731191544719,0,52,64,376.0,3,0.0,0.0,-114.0,463.0,14.0,2.2984562656331287,1,-48.3861013986014,1.8546761149303226,-0.5671427914967492,2.3850142183477594,0.0,215.0,267.0,17,0.1040650406504065,-0.029396596183599792,0.19552364864864866,0.13258028402872993,0.08832511158092553,0.1111111111111111,0.0673076923076923,0.07234042553191489,0.09971811134601832,0.09288231148696265,0.6113821138211382,0.1793535212402934
John Bates,TE,26.4,00-0036628,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,19,28,151.0,0,0.0,0.0,175.0,65.0,6.0,-5.566456084954552,0,14.482317682317682,0.8005119528319325,0.7866790348815197,1.7514432536649627,0.0,15.100000000000001,34.1,14,0.05204460966542751,0.04409171075837742,0.036292573981016193,0.1133402831048432,0.042885543879579664,0.0,0.038461538461538464,0.03409090909090909,0.021442771939789832,0.034308435103663736,0.28066914498141265,0.028441790248052445
John FitzPatrick,TE,24.1,00-0037306,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,12.0,0,0.0,0.0,2.0,10.0,1.0,0.7121124425902963,0,6.0,0.029411764705882353,0.00975609756097561,0.05094691535150645,0.0,1.2000000000000002,2.2,1,0.029411764705882353,0.00975609756097561,0.04291845493562232,0.05192252510760401,0.03773584905660377,0.0,0.09090909090909091,0.07692307692307693,0.018867924528301886,0.03018867924528302,0.35294117647058826,0.024091108190976786
John Metchie,WR,23.7,00-0037614,2023,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,0.0,-0.29380767786642537,0,16,30,158.0,0,0.0,0.0,266.0,84.0,7.0,-6.037336143665016,0,16.773115609880314,0.9501699225275597,0.9425382476976515,2.0850316571796954,0.0,16.200000000000003,32.2,14,0.060362173038229376,0.05907172995780591,0.0498220640569395,0.13780064352358878,0.03952964723542657,0.0,0.03825136612021858,0.03365384615384615,0.019764823617713284,0.031623717788341256,0.317907444668008,0.024729663307938073
